fid,dist,dtm,cond_1,cond_2,cond_3,cond_4,cond_5,cond_6,cond_7,cond_8,cond_9,cond_10,cond_11,cond_12,cond_13,cond_14,cond_15,cond_16,cond_17,cond_18,cond_19,cond_20,cond_21,cond_22,cond_23,cond_24
4151.0,87.31429066704811,102.0,0.00906930952565445,0.008976701437709811,0.008776095910548396,0.008472800537507342,0.008104314970009945,0.0077473993017023995,0.007522093252922108,0.00760805690397762,0.008315360974482378,0.010329893176726885,0.015573353579843352,0.030451387142223573,0.07502026859237264,0.1507174227817957,0.15088778949672513,0.12118946613838215,0.09949603650436406,0.08560188123912843,0.0767718990272406,0.07126826490951436,0.06779067560716986,0.06527143935361604,0.06326427879332057,0.062153552491471246
4151.1,90.32470592074378,101.8,0.009332578254473539,0.00922591124173278,0.008996830649394981,0.008654190116600605,0.00824285253323848,0.007848702618136512,0.007599991177702486,0.0076830550962743984,0.008417095057651218,0.010512611073986874,0.015970864885675604,0.03144220551186808,0.07714833584399297,0.15078767611345836,0.1491293338472183,0.1197651180552523,0.09835425303929285,0.08461547600741703,0.07589767994011318,0.07048469844305481,0.0670823801383421,0.06462993517424104,0.06267769103454872,0.06159546897882162
4151.2,93.3339749349469,101.5,0.009899289298957314,0.009744926106714203,0.009422732598063649,0.008957573829206561,0.008420413372717315,0.00792357298038155,0.007613079950264134,0.007683603704422809,0.008463512533100322,0.010698247810503578,0.016515753504373128,0.0329622065370518,0.08054942590837459,0.1515871629755758,0.14732086171154993,0.11803547281669108,0.09675812101117849,0.08309837402772174,0.07447880465661558,0.06918216106855767,0.06589869286620818,0.0635596044017022,0.061700309486822806,0.0606656846364521
4151.3,96.33445822951361,101.3,0.010241293162479223,0.010050367665018566,0.009659420513217089,0.00910858223503001,0.008489905896700352,0.00793396960782779,0.007596840183104447,0.007677434068613979,0.008512806080987145,0.010883133048430435,0.01703454462734523,0.034356171931991156,0.08343845244840922,0.15200111643566236,0.14592510305682288,0.11680596365517704,0.09561262928480219,0.08195517826835227,0.07336068996598133,0.06812836270950423,0.06493094859072583,0.06268298308835314,0.060900473746942255,0.05990494974163819
4151.4,99.34372724371673,101.1,0.010613110901857433,0.010374255044303579,0.009895521620529287,0.009239374322897636,0.008525323339417436,0.00790461975969242,0.007542226241178246,0.00763946743526931,0.008542633302820814,0.011073091104005808,0.017615076940858898,0.035938952841471014,0.0866141900509726,0.152700600017536,0.1451553758590424,0.11621079386805,0.09501060909908603,0.0812643883553659,0.07262715261002609,0.0674146142961222,0.06427181360423757,0.062087316043197074,0.060357916736088875,0.05938908747399312
4151.5,102.3541424974124,100.9,0.010984717121229764,0.010688754677757898,0.01010841469440863,0.00933535908390817,0.008520991123586142,0.007837019764268371,0.007454494595008264,0.0075751408963350714,0.008555571475400986,0.011264862517616568,0.018241797246204935,0.037649339883562616,0.08982732010406343,0.15343340388642374,0.14514175923590078,0.11673292438232957,0.09564218694068838,0.08178180220296627,0.07301535341257653,0.06772705794654639,0.0645479092712636,0.06233996265425855,0.06059126404535891,0.05961166780440469
4151.6,105.36341151172074,100.8,0.011122909878877277,0.01078789751480018,0.010141376551242011,0.009297821240924329,0.00843027040424286,0.00772158620158767,0.007344273049855824,0.007500345302529058,0.008558263502204615,0.011433898820107456,0.018806872045202757,0.03915384379644534,0.0923761562981752,0.15413205325300833,0.14618808211000722,0.11857259765211489,0.09759230223988129,0.08353457667308702,0.07453750690824358,0.06907981490202499,0.06577592312960351,0.06345722383657983,0.061615043601837054,0.06058618641155985
4151.7,108.37382676541641,100.7,0.011287868321422975,0.010905623899543908,0.010180153465950472,0.009253956980873085,0.00832479859132246,0.007586632553968392,0.0072119741712683315,0.00740234577637397,0.00853953023381301,0.011593051964842753,0.019402934251537725,0.040780391031682406,0.09501084756521463,0.1547813157573299,0.14719183201432914,0.12041812722396499,0.09964640697122966,0.08547088549980732,0.07628071581647032,0.07065764828984712,0.06721349727110136,0.06476193419102001,0.06280765821640687,0.06172054798118729
4151.8,111.3731600246238,100.6,0.011485469249839429,0.011048518695640061,0.010232959188157982,0.009214218171254156,0.008216947891968685,0.007445258068891159,0.00706986413663296,0.007290820291191467,0.008503958948387602,0.011737686787836247,0.020010829281480434,0.04250464932042151,0.09780697261913453,0.15534310883156613,0.1481477097868921,0.12228355158669067,0.10178743831991023,0.08754066080883285,0.07817838172614351,0.07239115463953828,0.06879579853508713,0.06619523664440254,0.06411526837356916,0.06296329546518066
4151.9,114.38357527842774,100.6,0.011454470868986573,0.010990574460625388,0.010133725705400057,0.009077815198326832,0.008060110879038806,0.007287296496299369,0.006927436295064087,0.007180836771048692,0.008457078994991025,0.011834929786943208,0.020479832474824714,0.04383029765334723,0.09966326102053688,0.15547013938538293,0.1484135720186789,0.12307192224750407,0.10278503166682805,0.08856434440261499,0.07915178611724398,0.07329553774330673,0.06962226622227778,0.06694224587437593,0.06479510588399108,0.06360915198550182
